Id,Title,FavoriteCount,ViewCount,tag1,Tag2,Tag3,Tag4,isProblematic
"=HYPERLINK(""https://stackoverflow.com/q/21042729"", ""21042729"")",Vinyl: compose record type aliases,,208,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21050053"", ""21050053"")",How to integrate a Thunderbird extension with Lightning,,167,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21122367"", ""21122367"")",Problems running jQuery in Quickbase,,441,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21177958"", ""21177958"")",Python 2 Zoho Post Error?,0.0,280,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21178560"", ""21178560"")",How can i send response message to SOAP Outbound Message in Salesforce,0.0,3773,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21314917"", ""21314917"")",Custom Json to XML convert in PreFlow,0.0,815,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21333391"", ""21333391"")",Cant connect to salesforce using kettle spoon,1.0,1110,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21404255"", ""21404255"")",Display Fields of Related list in corresponding Page layout,,375,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21422363"", ""21422363"")",Related to Chatter in Salesforce,,77,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21437901"", ""21437901"")",Haskell: refer to type of value at compile time,,220,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21473504"", ""21473504"")",Integration with ZOHO invoice,1.0,2207,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21492201"", ""21492201"")",Display User Profile Picture from Salesforce in iOS App,1.0,1516,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21871067"", ""21871067"")",Problems with ISubset in vinyl,,88,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21896490"", ""21896490"")",Lightning 2.6.4 is unavailable in Thunderbird 24.3,,303,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/21907126"", ""21907126"")",How to get Service Studio to automatically add a menu item when a new page is created by intelliwarp,,799,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22008343"", ""22008343"")",How do I get SalesForce Table Names from SalesForce data,,2072,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22064716"", ""22064716"")",Image is not displaying in Zoho page why?,,647,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22145868"", ""22145868"")",zoho crm api insert/update Leads,,1238,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22156204"", ""22156204"")",Salesforce integration with Team Foundation Server 2013,,2264,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22163118"", ""22163118"")",Filter vinyl records by type,,149,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22187852"", ""22187852"")",Can I Filter the Report which is Embedded in a Page and This Page comes when I click the stateless form Button?,,371,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22244681"", ""22244681"")",salesforce login in ios native App,,893,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22319457"", ""22319457"")","Proxies, type level symbols, and JSON",,128,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22351264"", ""22351264"")",How to access to Reachability in MKNetworkKit-iOS or avoid duplicate symbols with own added Reachability?,,1203,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22377933"", ""22377933"")",Save VF form in edit mode without refreshing,,2066,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22449283"", ""22449283"")",Salesforce image downloading,,146,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22562925"", ""22562925"")",SalesForce - Service Cloud Objects,,6852,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22563944"", ""22563944"")",cannot declare method without return type,1.0,1436,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22611025"", ""22611025"")",Zoho Invoice API not working,,2599,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22707093"", ""22707093"")",How to add product2 in standard price book in Salesforce CRM?,,466,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22861584"", ""22861584"")",How can I get all records of a field from a form?,,336,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22887879"", ""22887879"")",VF PageBlockTable w/ Javascript and Conditional Behavior,,1708,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/22986371"", ""22986371"")",Reviecing email from zoho mail server,,521,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23062636"", ""23062636"")",Uploading files to Zoho API with PHP Curl,1.0,1861,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23073453"", ""23073453"")","Zoho Creator with Bootstrap, jQuery, or other custom HTML",2.0,2557,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23135039"", ""23135039"")",how to access Salesforce Attachment Body (base64 binary data) using java?,,1918,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23145564"", ""23145564"")",Wordpress on XAMPP setting up Zoho mail,0.0,509,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23234021"", ""23234021"")",Codeigniter SMTP Email Error,2.0,20112,wrong tag,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23261369"", ""23261369"")",Sales force App Integration ( .NET Development) & more detail for New bee,2.0,852,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23265831"", ""23265831"")",What are the ways to build an app for Salesforce?,1.0,529,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23539254"", ""23539254"")",Error while using CURL in java,,137,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23554357"", ""23554357"")",Mule SFDC Connector without user interaction using sfdc:config-with-oauth,,714,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23665466"", ""23665466"")",PHP - 553 Relaying disallowed with Zoho mail and MyBB,,3351,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23695745"", ""23695745"")",How to serve OpenGraph for a private page,,381,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23786385"", ""23786385"")",How to remove the hyperLink for Case Owner field in an inline VF page?,,831,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23813639"", ""23813639"")",JavaScript Function to Pull related object fields,,2795,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/23984516"", ""23984516"")",How to make Chrome Extension run for each new Iframe added?,2.0,1844,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24064506"", ""24064506"")",Posting a comment along with an attachment to salesforce chatter using java,,660,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24135734"", ""24135734"")",how to do healthcheck on salesforce,,609,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24365142"", ""24365142"")",How to get SMS request via twilio,,320,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24450595"", ""24450595"")",Using URL Rewrite on IIS to set response's Location header,,4330,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24559072"", ""24559072"")",Zoho email limitations?,,576,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24617605"", ""24617605"")",populating Moustache.js template,,331,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24764540"", ""24764540"")",Referencing js files from an html file in Quickbase,,440,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24808967"", ""24808967"")","trigger to populate child field from parent object using relationship query from ""parent to child""",1.0,5925,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/24821180"", ""24821180"")",set STATUS field based on CREATED DATE field in CASE object,,563,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25077760"", ""25077760"")",ZOHO Report API - Bulk import using CSV,,192,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25262060"", ""25262060"")",how to make a salesforce1 tab available to a certain user,,33,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25279217"", ""25279217"")",How to determine salesforce config or format,,33,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25436947"", ""25436947"")",ZOHO Creator: How do I add uploaded images from and Image Field to a Page,,1902,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25451031"", ""25451031"")",24H Dateformat Not working,,179,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25499141"", ""25499141"")",SalesForce : Redirecting the URL to Salesforce,,358,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25560603"", ""25560603"")",Posting message to Salesforce Chatter via Javascript SDK,,372,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25615751"", ""25615751"")",How do I get the client name using jquery in a quickbase app?,,485,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25617442"", ""25617442"")",Salesforce Community User creation - Password Setting,,1214,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25731858"", ""25731858"")",Deserialize JSON with varying data structure,1.0,1037,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25801442"", ""25801442"")",SALESFORCE1(AURA PLATFORM): How to pass values from a client-side-code(JavaScript code) to server-side-code(APEX)?,,1930,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25926998"", ""25926998"")",Is possible to create new account in salesforce ?,,87,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25935255"", ""25935255"")",How to Disable delete button from a subform Zoho Creator,,713,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25950980"", ""25950980"")",How do we bulkify a trigger to create multiple @mention chatter feeditems?,,178,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/25971699"", ""25971699"")",Is it Possible to display Custom VF page upon Clicking Approve/Reject Link in Standard sales force chatter page?,,1519,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26043809"", ""26043809"")",Salesforce JavaScript OnClick Custom Button in Console,,1309,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26226598"", ""26226598"")",How do I take the string returned from gen_results_table in PHP SDK and convert it to a Javascript array?,,133,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26235358"", ""26235358"")",Similar way to PHP Sessions in Zoho Creator,,119,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26475674"", ""26475674"")","415 error when trying to ""send a document for signature - from template"" using Zoho Creator and DocuSign API",,288,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26585466"", ""26585466"")",Importing a winmail.dat file into my calendar using Thunderbird Lightning,1.0,693,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26590629"", ""26590629"")","Can we embed our API code In Zoho CRM to integrate any other web application with Zoho CRM like Xero, DocuSign, Fedex and more others",,990,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26634391"", ""26634391"")",I made some customization in Zoho CRM module and now I want to reuse these customization in another Zoho CRM,,266,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26642065"", ""26642065"")",How to create an empty activerecord object in rails 4?,,743,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26655087"", ""26655087"")",How to get downloadable link for attachment?,1.0,8252,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26712480"", ""26712480"")",How to use smtp server in phplist,,309,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26779046"", ""26779046"")",how does aurajs sandbox.on() and sandbox.emit() works?,1.0,216,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/26848897"", ""26848897"")",phpmailer zoho SMTP auth failed,,2519,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27153271"", ""27153271"")",Cannot Get Smarty Foreach with XML Results,,145,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27223147"", ""27223147"")",Soql query to access Topics associated with FeedItems in salesforce Chatter,,1576,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27306044"", ""27306044"")",Is it possible to do a ROW_NUMBER() OVER (PARTITION ..) in ZoHo reports?,,114,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27364108"", ""27364108"")",Creating a Popup for new case assignment in salesforce,,122,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27398134"", ""27398134"")",How to distribute your own data on Salesforce?,,16,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27416913"", ""27416913"")",How to track django user details using zoho CRM,0.0,604,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27424312"", ""27424312"")",Join tables to find churn and new customer,,67,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27426874"", ""27426874"")",Can we use TFS as Source Code Repository for Salesforce?,,434,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27748865"", ""27748865"")",Rename items in PostgreSQL or any SQL,,111,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27793944"", ""27793944"")",Repeat Headers in Visual force Page,,1119,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/27922716"", ""27922716"")",How to auto populate data from Zoho crm to Zoho creator,0.0,1049,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28019888"", ""28019888"")",Send data from zoho crm to zoho creator form using webhook,,827,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28073629"", ""28073629"")",Building OutsystemsNow for android on Android Studio getting dexException,,505,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28083465"", ""28083465"")",Testing Zoho Mail server from ssh,1.0,817,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28083664"", ""28083664"")","In telnet, what replaces <starts TLS negotiation>?",,147,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28259325"", ""28259325"")",Using the CASE statement not showing the pecent,,51,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28393085"", ""28393085"")",How to get all objects using RubyZoho API,,153,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28474243"", ""28474243"")","Mozilla Thunderbird Lightning sending invite to ""unknown@somewhere.com",,201,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28610006"", ""28610006"")",Zoho Recruit API redirecting to their homepage,,671,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28769714"", ""28769714"")",How to embed a SFDC portal page into website,,794,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28865644"", ""28865644"")",Declare a constraint that holds for Vinyl records having a specific field,1.0,92,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28963021"", ""28963021"")",SQL-Server Query Calculating Ocupation Rate Per Month,,624,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/28991453"", ""28991453"")",Heroku Connect - Validation error when trying to create map for Salesforce Chatter objects,,105,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29035915"", ""29035915"")",SQL-Server Unpivot/Pivot Example,,403,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29060765"", ""29060765"")",Salesforce Visual force pages,,142,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29287436"", ""29287436"")",QUICKBASE PHP SDK add_record returns blank response,,146,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29308113"", ""29308113"")",Caching and AOP in Mendix: is there a uniform or standardized approach for server-side caching within a Mendix application?,1.0,419,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29386945"", ""29386945"")","How can I retrieve,add data using Quickbase API and javascript",1.0,4045,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29395319"", ""29395319"")",Mendix: The FileManager widget and uploaded file extensions,,699,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29458112"", ""29458112"")",Vinyl: rtraverse with a function requiring a constraint shared by all fields,,126,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/29466750"", ""29466750"")",Sync data on two DB's,,71,,,,,
