Question_id,ViewCount,Challenge_Id,SDLC,ChallengeLabelModGias,Topic_Label,Topic_Id,ChallengeLabelModAlamin,Challenge_Label,Topic_Category,CreationDate
61840842,36,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2020-05-16 17:25:29.640
61840842,36,11,Development,Testing/Debugging,Dynamic Content Display,10,,Platform issues [platform limitaion | not working as expected],Customization,2020-05-16 17:25:29.640
61143493,37,5,Development,Feature,Data Storage & Migration,0,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Database,2020-04-10 15:27:15.173
54678756,38,6,Development,Feature,Access Control & Security,2,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Adoption,2019-02-13 20:18:32.557
55116523,38,17,Maintenance,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2019-03-12 07:53:39.937
61226697,38,14,Deployment,Deployment,Cloud and On-Prem Conf,9,,Deployment Issues [ Local Development],Adoption,2020-04-15 10:38:41.980
61226697,38,20,Deployment,Testing/Debugging,Cloud and On-Prem Conf,9,,Testing [Test failed| Test coverage| Third party functional testing suite|],Adoption,2020-04-15 10:38:41.980
61778472,38,14,Development,Deployment,Cloud and On-Prem Conf,9,,Deployment Issues [ Local Development],Adoption,2020-05-13 15:23:28.363
61778472,38,10,Development,Feature,Cloud and On-Prem Conf,9,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Adoption,2020-05-13 15:23:28.363
55935097,39,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2019-05-01 10:53:43.187
59527840,39,3,Development,Feature,Entity Relationship Management,4,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Database,2019-12-30 08:35:08.993
61332655,39,22,Development,Documentation,Dynamic Event Handling,12,,Recommendation on best practice,Customization,2020-04-20 21:53:09.750
61685518,39,22,Development,Documentation,SQL CRUD,3,,Recommendation on best practice,Database,2020-05-08 18:18:45.480
43618424,40,8,Development,Feature,Dynamic Form Controller,1,,Data binding,Customization,2017-04-25 18:32:55.007
53826899,40,10,Planning and Design,Feature,SQL CRUD,3,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2018-12-18 05:30:42.617
54285728,40,3,Development,Feature,External API & Email Config,7,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2019-01-21 08:12:03.947
54960110,40,6,Development,Feature,External Web Req Processing,6,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Integration,2019-03-02 15:30:35.937
54757002,41,9,Development,Feature,Entity Relationship Management,4,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2019-02-18 23:46:22.543
61462588,42,5,Development,Feature,Data Storage & Migration,0,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Database,2020-04-27 15:37:55.063
61642560,42,7,Development,Feature,Dynamic Content Binding,8,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2020-05-06 18:26:29.117
54462153,43,3,Development,Feature,Cloud and On-Prem Conf,9,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Adoption,2019-01-31 13:56:05.253
55549922,43,7,Development,Feature,UI Adaptation,5,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2019-04-06 14:12:18.953
54800171,44,3,Development,Feature,SQL CRUD,3,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Database,2019-02-21 05:55:37.543
55050411,44,8,Development,Feature,Dynamic Content Display,10,,Data binding,Customization,2019-03-07 18:19:09.213
55240373,44,1,Development,Testing/Debugging,Dynamic Event Handling,12,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2019-03-19 11:48:49.653
44178802,45,0,Development,Documentation,External API & Email Config,7,,Tutorial [How to do this ],Integration,2017-05-25 10:55:14.277
44178802,45,2,Development,Feature,External API & Email Config,7,,General programming query [JSON to CSV/excel],Integration,2017-05-25 10:55:14.277
54951696,45,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2019-03-01 20:17:15.473
46369742,46,14,Deployment,Deployment,UI Adaptation,5,,Deployment Issues [ Local Development],Customization,2017-09-22 16:59:24.297
46493441,46,14,Deployment,Deployment,Access Control & Security,2,,Deployment Issues [ Local Development],Adoption,2017-09-29 16:45:12.867
55308559,46,10,Development,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2019-03-22 22:25:34.113
61818685,46,4,Development,Feature,Data Storage & Migration,0,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Database,2020-05-15 11:59:15.460
53961151,47,3,Development,Feature,Client Server Comm & IO,11,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Adoption,2018-12-28 15:59:34.700
53961151,47,7,Development,Feature,Client Server Comm & IO,11,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Adoption,2018-12-28 15:59:34.700
54900592,47,4,Development,Feature,Client Server Comm & IO,11,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2019-02-27 07:56:43.997
55196502,47,8,Development,Feature,SQL CRUD,3,,Data binding,Database,2019-03-16 11:59:14.840
46874301,48,1,Development,Testing/Debugging,External Web Req Processing,6,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2017-10-22 12:54:04.407
47497901,48,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2017-11-26 15:44:44.937
54235734,48,1,Development,Testing/Debugging,SQL CRUD,3,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2019-01-17 12:15:31.810
55571946,48,2,Development,Feature,SQL CRUD,3,,General programming query [JSON to CSV/excel],Database,2019-04-08 11:01:54.493
61331112,48,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2020-04-20 20:05:31.783
43908577,49,1,Development,Testing/Debugging,Entity Relationship Management,4,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2017-05-11 07:00:28.380
54186801,49,11,Development,Testing/Debugging,External API & Email Config,7,,Platform issues [platform limitaion | not working as expected],Integration,2019-01-14 17:56:50.577
54521407,49,6,Development,Feature,Access Control & Security,2,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Adoption,2019-02-04 17:33:41.393
42375516,50,9,Development,Feature,Dynamic Form Controller,1,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Customization,2017-02-21 18:47:05.637
61123415,50,1,Development,Testing/Debugging,Entity Relationship Management,4,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2020-04-09 14:23:54.293
61127025,50,0,Development,Documentation,SQL CRUD,3,,Tutorial [How to do this ],Database,2020-04-09 17:41:26.847
54531836,51,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2019-02-05 10:03:27.327
55244842,51,13,,,Dynamic Content Display,10,,wrong tag,Customization,2019-03-19 15:41:16.020
54666018,52,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2019-02-13 08:53:49.000
53990868,53,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2018-12-31 19:34:48.340
54321038,53,7,Development,Feature,SQL CRUD,3,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Database,2019-01-23 06:15:31.573
54901001,53,12,Maintenance,Authentication,Access Control & Security,2,,Access control [Application accessibility| Permission],Adoption,2019-02-27 08:27:03.623
54902614,53,12,Development,Authentication,Access Control & Security,2,,Access control [Application accessibility| Permission],Adoption,2019-02-27 09:56:20.680
55010153,53,2,Development,Feature,Dynamic Content Display,10,,General programming query [JSON to CSV/excel],Customization,2019-03-05 19:27:53.087
55178584,53,3,Development,Feature,External API & Email Config,7,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2019-03-15 08:40:04.130
61217110,53,2,Development,Feature,Dynamic Form Controller,1,,General programming query [JSON to CSV/excel],Customization,2020-04-14 20:56:43.357
42313976,54,6,Development,Feature,Access Control & Security,2,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Adoption,2017-02-18 10:33:25.677
55193693,54,11,Development,Testing/Debugging,Client Server Comm & IO,11,,Platform issues [platform limitaion | not working as expected],Adoption,2019-03-16 05:18:26.513
42835744,55,11,Development,Testing/Debugging,SQL CRUD,3,,Platform issues [platform limitaion | not working as expected],Database,2017-03-16 13:40:03.413
55484404,55,2,Development,Feature,Access Control & Security,2,,General programming query [JSON to CSV/excel],Adoption,2019-04-02 22:27:22.657
42484228,56,6,Development,Feature,External Web Req Processing,6,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Integration,2017-02-27 11:07:18.797
42642927,56,1,Development,Testing/Debugging,Dynamic Content Binding,8,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-03-07 07:50:01.287
46612872,56,12,Deployment,Authentication,Access Control & Security,2,,Access control [Application accessibility| Permission],Adoption,2017-10-06 19:39:59.610
46614237,56,19,Planning and Design,Testing/Debugging,Cloud and On-Prem Conf,9,,Flatform features support [Event Monitoring | Dashboard customization | View Management | role management | collaboration | platform security],Adoption,2017-10-06 21:36:00.403
